model_id,model_type,params,split,feature,score,rank
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",1,year_82,0.071380625495,3
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",1,year_81,0.0667165973008,4
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",1,year_80,0.0555803600502,5
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",1,orig_1,0.042972611464,6
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",1,year_79,0.0346727326329,7
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",1,make_oldsmobile,0.0333685097744,8
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",1,orig_3,0.0282834901111,9
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",1,basi_cutlass,0.0235631576401,10
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",2,acceleration,0.288071762652,1
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",2,cyli_4,0.0909001643661,2
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",2,year_82,0.0741598329667,3
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",2,year_81,0.0690317989144,4
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",2,orig_3,0.0370496503016,5
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",2,horsepower,0.0289983722406,6
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",2,year_74,0.0231472798241,7
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",2,year_80,0.0182966767142,8
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",2,basi_cutlass,0.0171535592546,9
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",2,make_oldsmobile,0.017100596838,10
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",3,acceleration,0.203359358685,1
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",3,cyli_4,0.0600570150261,2
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",3,year_79,0.0498367710546,3
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",3,year_80,0.0349218056541,4
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",3,year_78,0.029622174255,5
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",3,year_76,0.0278234264631,6
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",3,year_77,0.0229636773215,7
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",3,make_oldsmobile,0.0175484079296,8
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",3,orig_3,0.016830487504,9
LR_paramset-8,LR,"{'C': 0.01, 'random_state': 1, 'penalty': 'l2'}",3,horsepower,0.014572830815,10
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",1,acceleration,0.431251327593,1
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",1,horsepower,0.0245652271074,2
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",1,year_82,0.0,3
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",1,year_81,0.0,4
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",1,year_80,0.0,5
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",1,year_79,0.0,6
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",1,year_78,0.0,7
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",1,year_77,0.0,8
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",1,year_76,0.0,9
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",1,year_75,0.0,10
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",2,acceleration,0.399531428588,1
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",2,horsepower,0.0352515799942,2
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",2,year_82,0.0,3
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",2,year_81,0.0,4
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",2,year_80,0.0,5
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",2,year_79,0.0,6
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",2,year_78,0.0,7
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",2,year_77,0.0,8
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",2,year_76,0.0,9
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",2,year_75,0.0,10
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",3,acceleration,0.258251690352,1
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",3,horsepower,0.0155847191457,2
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",3,year_82,0.0,3
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",3,year_81,0.0,4
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",3,year_80,0.0,5
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",3,year_79,0.0,6
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",3,year_78,0.0,7
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",3,year_77,0.0,8
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",3,year_76,0.0,9
LR_paramset-9,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l1'}",3,year_75,0.0,10
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",1,cyli_4,0.487549048435,1
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",1,year_81,0.466464269778,2
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",1,year_82,0.431248783464,3
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",1,year_80,0.378431227514,4
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",1,acceleration,0.349405531825,5
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",1,make_oldsmobile,0.24480093976,6
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",1,year_79,0.228696381523,7
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",1,orig_1,0.192855011306,8
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",1,basi_cutlass,0.168519452811,9
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",1,orig_3,0.13836745674,10
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",2,year_81,0.504742933303,1
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",2,year_82,0.481102676976,2
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",2,cyli_4,0.427386830452,3
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",2,acceleration,0.363089057096,4
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",2,orig_3,0.199010225658,5
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",2,year_80,0.172449959947,6
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",2,year_74,0.170774875036,7
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",2,basi_cutlass,0.154934925286,8
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",2,make_oldsmobile,0.15469494831,9
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",2,make_datsun,0.130735544021,10
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",3,year_79,0.423329647526,1
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",3,cyli_4,0.37607071046,2
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",3,year_80,0.279162980882,3
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",3,acceleration,0.249473369009,4
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",3,year_76,0.228822525126,5
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",3,year_78,0.226115136905,6
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",3,year_77,0.177220953907,7
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",3,make_oldsmobile,0.152590273954,8
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",3,make_dodge,0.112164991953,9
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",3,year_74,0.110518860679,10
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",1,year_81,2.88206360271,1
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",1,year_80,2.55848144631,2
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",1,year_82,2.20498622488,3
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",1,make_oldsmobile,1.83499564049,4
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",1,cyli_4,1.71256892746,5
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",1,year_79,1.31561132764,6
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",1,acceleration,0.382194510022,7
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",1,basi_citation,0.0628509136449,8
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",1,full_citation,0.0323631166704,9
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",1,horsepower,0.0318581498001,10
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",2,year_81,2.74254437905,1
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",2,year_82,2.12771768215,2
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",2,cyli_4,1.70488217264,3
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",2,basi_cutlass,1.27929053185,4
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",2,year_80,1.14183659624,5
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",2,orig_3,0.684379319877,6
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",2,make_oldsmobile,0.615079957594,7
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",2,year_74,0.510698939268,8
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",2,acceleration,0.343632961823,9
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",2,basi_colt,0.137457518717,10
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",3,year_79,2.98953666101,1
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",3,cyli_4,1.83261735268,2
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",3,year_76,0.853217892973,3
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",3,year_80,0.651905980764,4
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",3,make_dodge,0.311240419317,5
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",3,acceleration,0.28281023933,6
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",3,basi_corona,0.0968397965347,7
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",3,year_78,0.0491188848083,8
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",3,horsepower,0.0367928657407,9
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",3,year_82,0.0,10
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",1,year_81,1.60947023552,1
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",1,year_82,1.4338851692,2
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",1,year_80,1.36720952021,3
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",1,cyli_4,1.23629188949,4
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",1,make_oldsmobile,0.990911368883,5
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",1,year_79,0.762646402243,6
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",1,basi_cutlass,0.611471320884,7
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",1,name_chevrolet citation,0.555160406522,8
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",1,full_citation,0.555160406522,9
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",1,basi_citation,0.555160406522,10
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",2,year_81,1.67627934617,1
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",2,year_82,1.51213143754,2
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",2,cyli_4,1.09398817511,3
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",2,year_80,0.776795425386,4
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",2,year_74,0.73335531897,5
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",2,basi_cutlass,0.701398878441,6
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",2,make_oldsmobile,0.700753997493,7
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",2,orig_3,0.539728187882,8
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",2,make_datsun,0.481944585494,9
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",2,name_oldsmobile cutlass ls,0.452260488546,10
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",3,year_79,1.4878916126,1
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",3,cyli_4,1.03698738403,2
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",3,year_76,0.970646524396,3
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",3,year_80,0.893877944325,4
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",3,year_78,0.729072529637,5
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",3,year_77,0.640786509922,6
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",3,make_oldsmobile,0.601384720016,7
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",3,make_dodge,0.416897920878,8
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",3,year_74,0.413712493381,9
LR_paramset-12,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l2'}",3,basi_colt,0.404223456079,10
LR_paramset-13,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l1'}",1,year_81,5.94909740633,1
LR_paramset-13,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l1'}",1,year_80,5.65513068109,2
LR_paramset-13,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l1'}",1,cyli_4,4.76874548828,3
LR_paramset-13,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l1'}",1,make_oldsmobile,4.45154847958,4
LR_paramset-13,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l1'}",1,year_82,4.44954471741,5
LR_paramset-13,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l1'}",1,name_chevrolet citation,2.95494311714,6
LR_paramset-13,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l1'}",1,make_mercedes-benz,2.88586946944,7
LR_paramset-13,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l1'}",1,year_79,2.85142462708,8
LR_paramset-13,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l1'}",1,full_diesel,1.72895212952,9
LR_paramset-13,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l1'}",1,cyli_5,1.72245642846,10
LR_paramset-13,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l1'}",2,year_81,5.47126032392,1
LR_paramset-13,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l1'}",2,make_oldsmobile,4.80913972509,2
LR_paramset-13,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l1'}",2,year_82,4.56485549835,3
LR_paramset-13,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l1'}",2,basi_colt,3.82364798188,4
LR_paramset-13,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l1'}",2,cyli_4,3.62021451436,5
LR_paramset-13,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l1'}",2,make_renault,3.52841116193,6
LR_paramset-13,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l1'}",2,year_80,2.92752430923,7
LR_paramset-13,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l1'}",2,basi_cutlass,2.88429239092,8
LR_paramset-13,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l1'}",2,year_74,2.06779864482,9
LR_paramset-13,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l1'}",2,make_datsun,2.04929828925,10
LR_paramset-13,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l1'}",3,year_79,8.47349720084,1
LR_paramset-13,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l1'}",3,cyli_4,5.91854298946,2
LR_paramset-13,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l1'}",3,year_76,3.59891684433,3
LR_paramset-13,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l1'}",3,basi_colt,2.65414249057,4
LR_paramset-13,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l1'}",3,basi_maverick,1.38526460736,5
LR_paramset-13,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l1'}",3,make_saab,1.35431706032,6
LR_paramset-13,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l1'}",3,make_opel,1.29385797791,7
LR_paramset-13,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l1'}",3,basi_corona,0.959470737892,8
LR_paramset-13,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l1'}",3,make_dodge,0.916796507621,9
LR_paramset-13,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l1'}",3,year_80,0.738416990171,10
LR_paramset-14,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l2'}",1,year_81,2.76519075158,1
LR_paramset-14,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l2'}",1,year_82,2.56536938914,2
LR_paramset-14,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l2'}",1,year_80,2.43057539668,3
LR_paramset-14,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l2'}",1,cyli_4,2.25179748464,4
LR_paramset-14,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l2'}",1,make_oldsmobile,1.73463175878,5
LR_paramset-14,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l2'}",1,year_79,1.31607508818,6
LR_paramset-14,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l2'}",1,name_chevrolet citation,1.096434848,7
LR_paramset-14,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l2'}",1,full_citation,1.096434848,8
LR_paramset-14,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l2'}",1,basi_citation,1.096434848,9
LR_paramset-14,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l2'}",1,basi_cutlass,0.969000582799,10
LR_paramset-14,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l2'}",2,year_81,2.71553099831,1
LR_paramset-14,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l2'}",2,year_82,2.39226572852,2
LR_paramset-14,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l2'}",2,cyli_4,1.76064158658,3
LR_paramset-14,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l2'}",2,year_80,1.29867673712,4
LR_paramset-14,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l2'}",2,year_74,1.28332013238,5
LR_paramset-14,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l2'}",2,basi_cutlass,1.20132986534,6
LR_paramset-14,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l2'}",2,make_oldsmobile,1.20047768124,7
LR_paramset-14,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l2'}",2,orig_3,0.826590104614,8
LR_paramset-14,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l2'}",2,name_oldsmobile cutlass ls,0.793670363435,9
LR_paramset-14,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l2'}",2,full_cutlass ls,0.793670363435,10
LR_paramset-14,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l2'}",3,year_79,2.74345892929,1
LR_paramset-14,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l2'}",3,year_76,2.27758577773,2
LR_paramset-14,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l2'}",3,cyli_4,1.86936940374,3
LR_paramset-14,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l2'}",3,year_80,1.53784324674,4
LR_paramset-14,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l2'}",3,year_78,1.25957684208,5
LR_paramset-14,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l2'}",3,year_77,1.13769326989,6
LR_paramset-14,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l2'}",3,make_oldsmobile,1.11224553802,7
LR_paramset-14,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l2'}",3,basi_colt,0.86842484296,8
LR_paramset-14,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l2'}",3,make_dodge,0.855516391151,9
LR_paramset-14,LR,"{'C': 10, 'random_state': 1, 'penalty': 'l2'}",3,make_fiat,0.820277557233,10
